ID,logTime,lidarDistance,setPoint,diff,upMotor,yawMotor,throttleMotor,p_up,i_up,d_up
235648,2022-11-08 12:15:30.143,223,550,327,0,0.181515,0,2,0,0
235647,2022-11-08 12:15:29.940,223,550,327,0,0.181344,0,2,0,0
235646,2022-11-08 12:15:29.737,222,550,328,0,0.181226,0,2,0,0
235645,2022-11-08 12:15:29.537,223,550,327,0,0.18125,0,2,0,0
235644,2022-11-08 12:15:29.333,223,550,327,0,0.181176,0,2,0,0
235643,2022-11-08 12:15:29.137,222,550,328,0,0.181028,0,2,0,0
235642,2022-11-08 12:15:28.933,223,550,327,0,0.181553,0,2,0,0
235641,2022-11-08 12:15:28.733,222,550,328,0,0.180319,0,2,0,0
235640,2022-11-08 12:15:28.503,222,550,328,0,0.180717,0,2,0,0
235639,2022-11-08 12:15:28.337,222,550,328,0,0.181309,0,2,0,0
235638,2022-11-08 12:15:28.137,223,550,327,0,0.181998,0,2,0,0
235637,2022-11-08 12:15:27.937,222,550,328,0,0.179075,0,2,0,0
235636,2022-11-08 12:15:27.730,222,550,328,0,0.179002,0,2,0,0
235635,2022-11-08 12:15:27.480,222,550,328,0,0.178908,0,2,0,0
235634,2022-11-08 12:15:27.277,222,550,328,0,0.178741,0,2,0,0
235633,2022-11-08 12:15:27.080,222,550,328,0,0.176229,0,2,0,0
235632,2022-11-08 12:15:26.873,223,550,327,0,0.183538,0,2,0,0
235631,2022-11-08 12:15:26.670,223,550,327,0,0.169648,0,2,0,0
235630,2022-11-08 12:15:26.467,223,550,327,0,0.188749,0,2,0,0
235629,2022-11-08 12:15:26.277,222,550,328,0,0.188678,0,2,0,0
235627,2022-11-08 12:14:58.503,222,550,328,0,0,0,2,0,0
235626,2022-11-08 12:14:58.310,222,550,328,0,0,0,2,0,0
235625,2022-11-08 12:14:58.103,222,550,328,0,0,0,2,0,0
235624,2022-11-08 12:14:57.907,222,550,328,0,0,0,2,0,0
235623,2022-11-08 12:14:57.707,223,550,327,0,0,0,2,0,0
235622,2022-11-08 12:14:57.507,223,550,327,0,0,0,2,0,0
235621,2022-11-08 12:14:57.307,222,550,328,0,0,0,2,0,0
235620,2022-11-08 12:14:57.110,222,550,328,0,0,0,2,0,0
235619,2022-11-08 12:14:56.913,222,550,328,0,0,0,2,0,0
235618,2022-11-08 12:14:56.717,222,550,328,0,0,0,2,0,0
235617,2022-11-08 12:14:56.507,222,550,328,0,0,0,2,0,0
235616,2022-11-08 12:14:56.303,222,550,328,0,0,0,2,0,0
235615,2022-11-08 12:14:56.107,222,550,328,0,0,0,2,0,0
235614,2022-11-08 12:14:55.907,222,550,328,0,0,0,2,0,0
235613,2022-11-08 12:14:55.707,222,550,328,0,0,0,2,0,0
235612,2022-11-08 12:14:55.463,222,550,328,0,0,0,2,0,0
235611,2022-11-08 12:14:55.300,222,550,328,0,0,0,2,0,0
235610,2022-11-08 12:14:55.047,222,550,328,0,0,0,2,0,0
235609,2022-11-08 12:14:54.853,222,550,328,0,0,0,2,0,0
235608,2022-11-08 12:14:54.643,222,550,328,0,0,0,2,0,0
235607,2022-11-08 12:14:54.450,222,550,328,0,0,0,2,0,0
235606,2022-11-08 12:14:54.283,222,550,328,0,0,0,2,0,0
235605,2022-11-08 12:14:54.080,222,550,328,0,0,0,2,0,0
235604,2022-11-08 12:14:53.847,222,550,328,0,0,0,2,0,0
235603,2022-11-08 12:14:53.630,222,550,328,0,0,0,2,0,0
235602,2022-11-08 12:14:53.427,222,550,328,0,0,0,2,0,0
235601,2022-11-08 12:14:53.227,222,550,328,0,0,0,2,0,0
235600,2022-11-08 12:14:53.027,222,550,328,0,0,0,2,0,0
235599,2022-11-08 12:14:52.827,222,550,328,0,0,0,2,0,0
235598,2022-11-08 12:14:52.623,223,550,327,0,0,0,2,0,0
235597,2022-11-08 12:14:52.410,223,550,327,0,0,0,2,0,0
235596,2022-11-08 12:14:52.233,222,550,328,0,0,0,2,0,0
235595,2022-11-08 12:14:52.027,222,550,328,0,0,0,2,0,0
235594,2022-11-08 12:14:51.833,222,550,328,0,0,0,2,0,0
235593,2022-11-08 12:14:51.623,222,550,328,0,0,0,2,0,0
235592,2022-11-08 12:14:51.390,222,550,328,0,0,0,2,0,0
235591,2022-11-08 12:14:51.190,222,550,328,0,0,0,2,0,0
235590,2022-11-08 12:14:50.983,222,550,328,0,0,0,2,0,0
235589,2022-11-08 12:14:50.793,222,550,328,0,0,0,2,0,0
235588,2022-11-08 12:14:50.593,223,550,327,0,0,0,2,0,0
235587,2022-11-08 12:14:50.377,223,550,327,0,0,0,2,0,0
235586,2022-11-08 12:14:50.183,222,550,328,0,0,0,2,0,0
235585,2022-11-08 12:14:49.987,223,550,327,0,0,0,2,0,0
235584,2022-11-08 12:14:49.787,222,550,328,0,0,0,2,0,0
235583,2022-11-08 12:14:49.587,223,550,327,0,0,0,2,0,0
235582,2022-11-08 12:14:49.367,223,550,327,0,0,0,2,0,0
235581,2022-11-08 12:14:49.167,222,550,328,0,0,0,2,0,0
235580,2022-11-08 12:14:48.967,222,550,328,0,0,0,2,0,0
235579,2022-11-08 12:14:48.767,222,550,328,0,0,0,2,0,0
235578,2022-11-08 12:14:48.573,222,550,328,0,0,0,2,0,0
235577,2022-11-08 12:14:48.387,222,550,328,0,0,0,2,0,0
235576,2022-11-08 12:14:48.187,223,550,327,0,0,0,2,0,0
235575,2022-11-08 12:14:47.987,222,550,328,0,0,0,2,0,0
235574,2022-11-08 12:14:47.747,222,550,328,0,0,0,2,0,0
235573,2022-11-08 12:14:47.527,222,550,328,0,0,0,2,0,0
235572,2022-11-08 12:14:47.327,223,550,327,0,0,0,2,0,0
235571,2022-11-08 12:14:47.133,222,550,328,0,0,0,2,0,0
235570,2022-11-08 12:14:46.933,222,550,328,0,0,0,2,0,0
235569,2022-11-08 12:14:46.727,222,550,328,0,0,0,2,0,0
235568,2022-11-08 12:14:46.527,223,550,327,0,0,0,2,0,0
235567,2022-11-08 12:14:46.313,223,550,327,0,0,0,2,0,0
235566,2022-11-08 12:14:46.110,223,550,327,0,0,0,2,0,0
235565,2022-11-08 12:14:45.917,222,550,328,0,0,0,2,0,0
235564,2022-11-08 12:14:45.713,222,550,328,0,0,0,2,0,0
235563,2022-11-08 12:14:45.510,223,550,327,0,0,0,2,0,0
235562,2022-11-08 12:14:45.313,222,550,328,0,0,0,2,0,0
235561,2022-11-08 12:14:45.107,223,550,327,0,0,0,2,0,0
235560,2022-11-08 12:14:44.910,222,550,328,0,0,0,2,0,0
235559,2022-11-08 12:14:44.707,222,550,328,0,0,0,2,0,0
235558,2022-11-08 12:14:44.507,222,550,328,0,0,0,2,0,0
235557,2022-11-08 12:14:44.310,222,550,328,0,0,0,2,0,0
235556,2022-11-08 12:14:44.107,222,550,328,0,0,0,2,0,0
235555,2022-11-08 12:14:43.913,223,550,327,0,0,0,2,0,0
235554,2022-11-08 12:14:43.707,222,550,328,0,0,0,2,0,0
235553,2022-11-08 12:14:43.470,222,550,328,0,0,0,2,0,0
235552,2022-11-08 12:14:43.307,222,550,328,0,0,0,2,0,0
235551,2022-11-08 12:14:43.110,223,550,327,0,0,0,2,0,0
235550,2022-11-08 12:14:42.907,4,550,546,0,0,0,2,0,0
235549,2022-11-08 12:14:42.703,223,550,327,0,0,0,2,0,0
235548,2022-11-08 12:14:42.467,222,550,328,0,0,0,2,0,0
235547,2022-11-08 12:14:42.287,222,550,328,0,0,0,2,0,0
235546,2022-11-08 12:14:42.083,222,550,328,0,0,0,2,0,0
235545,2022-11-08 12:14:41.887,222,550,328,0,0,0,2,0,0
235544,2022-11-08 12:14:41.683,222,550,328,0,0,0,2,0,0
235543,2022-11-08 12:14:41.447,222,550,328,0,0,0,2,0,0
235542,2022-11-08 12:14:41.280,222,550,328,0,0,0,2,0,0
235541,2022-11-08 12:14:41.077,222,550,328,0,0,0,2,0,0
235540,2022-11-08 12:14:40.830,222,550,328,0,0,0,2,0,0
235539,2022-11-08 12:14:40.627,223,550,327,0,0,0,2,0,0
235538,2022-11-08 12:14:40.427,223,550,327,0,0,0,2,0,0
235537,2022-11-08 12:14:40.223,222,550,328,0,0,0,2,0,0
235536,2022-11-08 12:14:40.027,222,550,328,0,0,0,2,0,0
235535,2022-11-08 12:14:39.823,223,550,327,0,0,0,2,0,0
235534,2022-11-08 12:14:39.620,222,550,328,0,0,0,2,0,0
235533,2022-11-08 12:14:39.410,222,550,328,0,0,0,2,0,0
235532,2022-11-08 12:14:39.227,222,550,328,0,0,0,2,0,0
235531,2022-11-08 12:14:39.027,222,550,328,0,0,0,2,0,0
235530,2022-11-08 12:14:38.820,222,550,328,0,0,0,2,0,0
235529,2022-11-08 12:14:38.623,223,550,327,0,0,0,2,0,0
235528,2022-11-08 12:14:38.393,223,550,327,0,0,0,2,0,0
235527,2022-11-08 12:14:38.227,223,550,327,0,0,0,2,0,0
235526,2022-11-08 12:14:37.987,222,550,328,0,0,0,2,0,0
235525,2022-11-08 12:14:37.787,222,550,328,0,0,0,2,0,0
235524,2022-11-08 12:14:37.583,222,550,328,0,0,0,2,0,0
235523,2022-11-08 12:14:37.387,222,550,328,0,0,0,2,0,0
235522,2022-11-08 12:14:37.227,223,550,327,0,0,0,2,0,0
235521,2022-11-08 12:14:37.027,223,550,327,0,0,0,2,0,0
235520,2022-11-08 12:14:36.823,223,550,327,0,0,0,2,0,0
235519,2022-11-08 12:14:36.567,222,550,328,0,0,0,2,0,0
235518,2022-11-08 12:14:36.393,222,550,328,0,0,0,2,0,0
235517,2022-11-08 12:14:36.187,222,550,328,0,0,0,2,0,0
235516,2022-11-08 12:14:35.987,223,550,327,0,0,0,2,0,0
235515,2022-11-08 12:14:35.787,223,550,327,0,0,0,2,0,0
235514,2022-11-08 12:14:35.583,222,550,328,0,0,0,2,0,0
235513,2022-11-08 12:14:35.367,222,550,328,0,0,0,2,0,0
235512,2022-11-08 12:14:35.187,222,550,328,0,0,0,2,0,0
235511,2022-11-08 12:14:34.993,222,550,328,0,0,0,2,0,0
235510,2022-11-08 12:14:34.787,222,550,328,0,0,0,2,0,0
235509,2022-11-08 12:14:34.587,223,550,327,0,0,0,2,0,0
235508,2022-11-08 12:14:34.360,223,550,327,0,0,0,2,0,0
235507,2022-11-08 12:14:34.160,223,550,327,0,0,0,2,0,0
235506,2022-11-08 12:14:33.933,223,550,327,0,0,0,2,0,0
235505,2022-11-08 12:14:33.727,222,550,328,0,0,0,2,0,0
235504,2022-11-08 12:14:33.523,223,550,327,0,0,0,2,0,0
235503,2022-11-08 12:14:33.327,223,550,327,0,0,0,2,0,0
235501,2022-11-08 12:14:32.923,222,550,328,0,0,0,2,0,0
235500,2022-11-08 12:14:32.727,223,550,327,0,0,0,2,0,0
235499,2022-11-08 12:14:32.527,222,550,328,0,0,0,2,0,0
235498,2022-11-08 12:14:32.337,222,550,328,0,0,0,2,0,0
235497,2022-11-08 12:14:32.133,223,550,327,0,0,0,2,0,0
235496,2022-11-08 12:14:31.927,222,550,328,0,0,0,2,0,0
235495,2022-11-08 12:14:31.723,223,550,327,0,0,0,2,0,0
235494,2022-11-08 12:14:31.523,223,550,327,0,0,0,2,0,0
235493,2022-11-08 12:14:31.327,222,550,328,0,0,0,2,0,0
235492,2022-11-08 12:14:31.123,222,550,328,0,0,0,2,0,0
235491,2022-11-08 12:14:30.923,223,550,327,0,0,0,2,0,0
235490,2022-11-08 12:14:30.727,222,550,328,0,0,0,2,0,0
235489,2022-11-08 12:14:30.527,222,550,328,0,0,0,2,0,0
235488,2022-11-08 12:14:30.290,223,550,327,0,0,0,2,0,0
235487,2022-11-08 12:14:30.087,223,550,327,0,0,0,2,0,0
235486,2022-11-08 12:14:29.907,222,550,328,0,0,0,2,0,0
235485,2022-11-08 12:14:29.687,222,550,328,0,0,0,2,0,0
235484,2022-11-08 12:14:29.487,222,550,328,0,0,0,2,0,0
235483,2022-11-08 12:14:29.287,222,550,328,0,0,0,2,0,0
235482,2022-11-08 12:14:29.087,222,550,328,0,0,0,2,0,0
235481,2022-11-08 12:14:28.883,222,550,328,0,0,0,2,0,0
235480,2022-11-08 12:14:28.683,222,550,328,0,0,0,2,0,0
235479,2022-11-08 12:14:28.483,223,550,327,0,0,0,2,0,0
235478,2022-11-08 12:14:28.263,222,550,328,0,0,0,2,0,0
235477,2022-11-08 12:14:28.063,222,550,328,0,0,0,2,0,0
235476,2022-11-08 12:14:27.863,222,550,328,0,0,0,2,0,0
235475,2022-11-08 12:14:27.660,222,550,328,0,0,0,2,0,0
235474,2022-11-08 12:14:27.443,222,550,328,0,0,0,2,0,0
235473,2022-11-08 12:14:27.223,222,550,328,0,0,0,2,0,0
235472,2022-11-08 12:14:27.027,223,550,327,0,0,0,2,0,0
235471,2022-11-08 12:14:26.823,222,550,328,0,0,0,2,0,0
235470,2022-11-08 12:14:26.633,223,550,327,0,0,0,2,0,0
235469,2022-11-08 12:14:26.427,223,550,327,0,0,0,2,0,0
235468,2022-11-08 12:14:26.227,222,550,328,0,0,0,2,0,0
235467,2022-11-08 12:14:26.023,222,550,328,0,0,0,2,0,0
235466,2022-11-08 12:14:25.833,222,550,328,0,0,0,2,0,0
235465,2022-11-08 12:14:25.633,222,550,328,0,0,0,2,0,0
235464,2022-11-08 12:14:25.407,222,550,328,0,0,0,2,0,0
235463,2022-11-08 12:14:25.227,222,550,328,0,0,0,2,0,0
235462,2022-11-08 12:14:25.027,222,550,328,0,0,0,2,0,0
235461,2022-11-08 12:14:24.827,222,550,328,0,0,0,2,0,0
235460,2022-11-08 12:14:24.623,222,550,328,0,0,0,2,0,0
235459,2022-11-08 12:14:24.387,222,550,328,0,0,0,2,0,0
235458,2022-11-08 12:14:24.207,222,550,328,0,0,0,2,0,0
235457,2022-11-08 12:14:24.003,222,550,328,0,0,0,2,0,0
235456,2022-11-08 12:14:23.803,222,550,328,0,0,0,2,0,0
235455,2022-11-08 12:14:23.640,222,550,328,0,0,0,2,0,0
235454,2022-11-08 12:14:23.367,222,550,328,0,0,0,2,0,0
235452,2022-11-08 12:14:23.007,222,550,328,0,0,0,2,0,0
235451,2022-11-08 12:14:22.807,222,550,328,0,0,0,2,0,0
235450,2022-11-08 12:14:22.547,222,550,328,0,0,0,2,0,0
235449,2022-11-08 12:14:22.353,222,550,328,0,0,0,2,0,0
235448,2022-11-08 12:14:22.150,222,550,328,0,0,0,2,0,0
235447,2022-11-08 12:14:21.950,222,550,328,0,0,0,2,0,0
235446,2022-11-08 12:14:21.747,222,550,328,0,0,0,2,0,0
235445,2022-11-08 12:14:21.547,222,550,328,0,0,0,2,0,0
235444,2022-11-08 12:14:21.330,222,550,328,0,0,0,2,0,0
235443,2022-11-08 12:14:21.127,222,550,328,0,0,0,2,0,0
235442,2022-11-08 12:14:20.927,222,550,328,0,0,0,2,0,0
235441,2022-11-08 12:14:20.727,223,550,327,0,0,0,2,0,0
235440,2022-11-08 12:14:20.527,222,550,328,0,0,0,2,0,0
235439,2022-11-08 12:14:20.337,223,550,327,0,0,0,2,0,0
235438,2022-11-08 12:14:20.127,222,550,328,0,0,0,2,0,0
235437,2022-11-08 12:14:19.927,222,550,328,0,0,0,2,0,0
235436,2022-11-08 12:14:19.723,223,550,327,0,0,0,2,0,0
235435,2022-11-08 12:14:19.497,222,550,328,0,0,0,2,0,0
235434,2022-11-08 12:14:19.327,222,550,328,0,0,0,2,0,0
235433,2022-11-08 12:14:19.127,222,550,328,0,0,0,2,0,0
235432,2022-11-08 12:14:18.923,222,550,328,0,0,0,2,0,0
235431,2022-11-08 12:14:18.723,222,550,328,0,0,0,2,0,0
235430,2022-11-08 12:14:18.520,222,550,328,0,0,0,2,0,0
235429,2022-11-08 12:14:18.307,222,550,328,0,0,0,2,0,0
235428,2022-11-08 12:14:18.107,222,550,328,0,0,0,2,0,0
235427,2022-11-08 12:14:17.907,222,550,328,0,0,0,2,0,0
235426,2022-11-08 12:14:17.707,223,550,327,0,0,0,2,0,0
235425,2022-11-08 12:14:17.500,223,550,327,0,0,0,2,0,0
235424,2022-11-08 12:14:17.250,222,550,328,0,0,0,2,0,0
235423,2022-11-08 12:14:17.050,222,550,328,0,0,0,2,0,0
235422,2022-11-08 12:14:16.847,222,550,328,0,0,0,2,0,0
235421,2022-11-08 12:14:16.647,222,550,328,0,0,0,2,0,0
235420,2022-11-08 12:14:16.467,222,550,328,0,0,0,2,0,0
235419,2022-11-08 12:14:16.253,222,550,328,0,0,0,2,0,0
235418,2022-11-08 12:14:16.050,223,550,327,0,0,0,2,0,0
235417,2022-11-08 12:14:15.850,222,550,328,0,0,0,2,0,0
235416,2022-11-08 12:14:15.643,223,550,327,0,0,0,2,0,0
235415,2022-11-08 12:14:15.447,223,550,327,0,0,0,2,0,0
235414,2022-11-08 12:14:15.230,223,550,327,0,0,0,2,0,0
235413,2022-11-08 12:14:15.027,222,550,328,0,0,0,2,0,0
235412,2022-11-08 12:14:14.827,222,550,328,0,0,0,2,0,0
235411,2022-11-08 12:14:14.627,222,550,328,0,0,0,2,0,0
235410,2022-11-08 12:14:14.427,222,550,328,0,0,0,2,0,0
235409,2022-11-08 12:14:14.227,222,550,328,0,0,0,2,0,0
235408,2022-11-08 12:14:14.027,222,550,328,0,0,0,2,0,0
235407,2022-11-08 12:14:13.820,222,550,328,0,0,0,2,0,0
235406,2022-11-08 12:14:13.623,222,550,328,0,0,0,2,0,0
235405,2022-11-08 12:14:13.407,222,550,328,0,0,0,2,0,0
235404,2022-11-08 12:14:13.227,222,550,328,0,0,0,2,0,0
235403,2022-11-08 12:14:13.023,222,550,328,0,0,0,2,0,0
235402,2022-11-08 12:14:12.833,222,550,328,0,0,0,2,0,0
235401,2022-11-08 12:14:12.623,222,550,328,0,0,0,2,0,0
235400,2022-11-08 12:14:12.387,222,550,328,0,0,0,2,0,0
235399,2022-11-08 12:14:12.187,222,550,328,0,0,0,2,0,0
235398,2022-11-08 12:14:11.987,222,550,328,0,0,0,2,0,0
235397,2022-11-08 12:14:11.787,223,550,327,0,0,0,2,0,0
235396,2022-11-08 12:14:11.583,223,550,327,0,0,0,2,0,0
235395,2022-11-08 12:14:11.367,223,550,327,0,0,0,2,0,0
235394,2022-11-08 12:14:11.190,222,550,328,0,0,0,2,0,0
235393,2022-11-08 12:14:10.987,222,550,328,0,0,0,2,0,0
235391,2022-11-08 12:14:10.587,222,550,328,0,0,0,2,0,0
235390,2022-11-08 12:14:10.357,222,550,328,0,0,0,2,0,0
235389,2022-11-08 12:14:10.127,222,550,328,0,0,0,2,0,0
235388,2022-11-08 12:14:09.927,222,550,328,0,0,0,2,0,0
235387,2022-11-08 12:14:09.727,223,550,327,0,0,0,2,0,0
235386,2022-11-08 12:14:09.527,222,550,328,0,0,0,2,0,0
235385,2022-11-08 12:14:09.327,223,550,327,0,0,0,2,0,0
235384,2022-11-08 12:14:09.123,222,550,328,0,0,0,2,0,0
235383,2022-11-08 12:14:08.920,222,550,328,0,0,0,2,0,0
235382,2022-11-08 12:14:08.733,223,550,327,0,0,0,2,0,0
235381,2022-11-08 12:14:08.533,222,550,328,0,0,0,2,0,0
235380,2022-11-08 12:14:08.333,222,550,328,0,0,0,2,0,0
235379,2022-11-08 12:14:08.127,223,550,327,0,0,0,2,0,0
235378,2022-11-08 12:14:07.923,222,550,328,0,0,0,2,0,0
235377,2022-11-08 12:14:07.720,222,550,328,0,0,0,2,0,0
235376,2022-11-08 12:14:07.523,222,550,328,0,0,0,2,0,0
235375,2022-11-08 12:14:07.330,222,550,328,0,0,0,2,0,0
235374,2022-11-08 12:14:07.123,222,550,328,0,0,0,2,0,0
235372,2022-11-08 12:14:06.727,222,550,328,0,0,0,2,0,0
235371,2022-11-08 12:14:06.523,222,550,328,0,0,0,2,0,0
235370,2022-11-08 12:14:06.287,222,550,328,0,0,0,2,0,0
235369,2022-11-08 12:14:06.090,222,550,328,0,0,0,2,0,0
235368,2022-11-08 12:14:05.917,222,550,328,0,0,0,2,0,0
235367,2022-11-08 12:14:05.687,222,550,328,0,0,0,2,0,0
235366,2022-11-08 12:14:05.490,222,550,328,0,0,0,2,0,0
235365,2022-11-08 12:14:05.290,222,550,328,0,0,0,2,0,0
235364,2022-11-08 12:14:05.090,222,550,328,0,0,0,2,0,0
235363,2022-11-08 12:14:04.883,222,550,328,0,0,0,2,0,0
235362,2022-11-08 12:14:04.683,223,550,327,0,0,0,2,0,0
235361,2022-11-08 12:14:04.437,223,550,327,0,0,0,2,0,0
235360,2022-11-08 12:14:04.260,223,550,327,0,0,0,2,0,0
235359,2022-11-08 12:14:04.027,222,550,328,0,0,0,2,0,0
235358,2022-11-08 12:14:03.827,222,550,328,0,0,0,2,0,0
235357,2022-11-08 12:14:03.623,223,550,327,0,0,0,2,0,0
235356,2022-11-08 12:14:03.457,223,550,327,0,0,0,2,0,0
235355,2022-11-08 12:14:03.263,222,550,328,0,0,0,2,0,0
235354,2022-11-08 12:14:03.047,222,550,328,0,0,0,2,0,0
235353,2022-11-08 12:14:02.813,222,550,328,0,0,0,2,0,0
235352,2022-11-08 12:14:02.620,222,550,328,0,0,0,2,0,0
235351,2022-11-08 12:14:02.443,222,550,328,0,0,0,2,0,0
235350,2022-11-08 12:14:02.207,223,550,327,0,0,0,2,0,0
235349,2022-11-08 12:14:02.010,222,550,328,0,0,0,2,0,0
235348,2022-11-08 12:14:01.817,223,550,327,0,0,0,2,0,0
235347,2022-11-08 12:14:01.607,222,550,328,0,0,0,2,0,0
235346,2022-11-08 12:14:01.407,222,550,328,0,0,0,2,0,0
235345,2022-11-08 12:14:01.210,223,550,327,0,0,0,2,0,0
235344,2022-11-08 12:14:01.003,223,550,327,0,0,0,2,0,0
235343,2022-11-08 12:14:00.807,223,550,327,0,0,0,2,0,0
235342,2022-11-08 12:14:00.603,222,550,328,0,0,0,2,0,0
235341,2022-11-08 12:14:00.387,222,550,328,0,0,0,2,0,0
235340,2022-11-08 12:14:00.253,222,550,328,0,0,0,2,0,0
235339,2022-11-08 12:14:00.007,222,550,328,0,0,0,2,0,0
235338,2022-11-08 12:13:59.807,222,550,328,0,0,0,2,0,0
235337,2022-11-08 12:13:59.603,222,550,328,0,0,0,2,0,0
235336,2022-11-08 12:13:59.367,222,550,328,0,0,0,2,0,0
235335,2022-11-08 12:13:59.213,223,550,327,0,0,0,2,0,0
235334,2022-11-08 12:13:59.007,223,550,327,0,0,0,2,0,0
235333,2022-11-08 12:13:58.750,223,550,327,0,0,0,2,0,0
235332,2022-11-08 12:13:58.543,222,550,328,0,0,0,2,0,0
235331,2022-11-08 12:13:58.347,222,550,328,0,0,0,2,0,0
235330,2022-11-08 12:13:58.147,223,550,327,0,0,0,2,0,0
235329,2022-11-08 12:13:57.947,222,550,328,0,0,0,2,0,0
235328,2022-11-08 12:13:57.747,223,550,327,0,0,0,2,0,0
235327,2022-11-08 12:13:57.543,223,550,327,0,0,0,2,0,0
235326,2022-11-08 12:13:57.327,223,550,327,0,0,0,2,0,0
235325,2022-11-08 12:13:57.127,223,550,327,0,0,0,2,0,0
235324,2022-11-08 12:13:56.927,223,550,327,0,0,0,2,0,0
235323,2022-11-08 12:13:56.727,223,550,327,0,0,0,2,0,0
235322,2022-11-08 12:13:56.527,222,550,328,0,0,0,2,0,0
235321,2022-11-08 12:13:56.327,223,550,327,0,0,0,2,0,0
235320,2022-11-08 12:13:56.127,222,550,328,0,0,0,2,0,0
235319,2022-11-08 12:13:55.933,222,550,328,0,0,0,2,0,0
235318,2022-11-08 12:13:55.733,223,550,327,0,0,0,2,0,0
235317,2022-11-08 12:13:55.533,222,550,328,0,0,0,2,0,0
235316,2022-11-08 12:13:55.327,222,550,328,0,0,0,2,0,0
235315,2022-11-08 12:13:55.127,223,550,327,0,0,0,2,0,0
235314,2022-11-08 12:13:54.927,222,550,328,0,0,0,2,0,0
235313,2022-11-08 12:13:54.727,222,550,328,0,0,0,2,0,0
235312,2022-11-08 12:13:54.527,222,550,328,0,0,0,2,0,0
235311,2022-11-08 12:13:54.307,223,550,327,0,0,0,2,0,0
235310,2022-11-08 12:13:54.090,222,550,328,0,0,0,2,0,0
235309,2022-11-08 12:13:53.907,223,550,327,0,0,0,2,0,0
235308,2022-11-08 12:13:53.693,222,550,328,0,0,0,2,0,0
235307,2022-11-08 12:13:53.483,222,550,328,0,0,0,2,0,0
235306,2022-11-08 12:13:53.320,222,550,328,0,0,0,2,0,0
235305,2022-11-08 12:13:53.073,222,550,328,0,0,0,2,0,0
235304,2022-11-08 12:13:52.883,223,550,327,0,0,0,2,0,0
235303,2022-11-08 12:13:52.667,222,550,328,0,0,0,2,0,0
235302,2022-11-08 12:13:52.513,222,550,328,0,0,0,2,0,0
235301,2022-11-08 12:13:52.307,222,550,328,0,0,0,2,0,0
235300,2022-11-08 12:13:52.107,222,550,328,0,0,0,2,0,0
235299,2022-11-08 12:13:51.903,222,550,328,0,0,0,2,0,0
235298,2022-11-08 12:13:51.700,222,550,328,0,0,0,2,0,0
235297,2022-11-08 12:13:51.450,222,550,328,0,0,0,2,0,0
235296,2022-11-08 12:13:51.287,222,550,328,0,0,0,2,0,0
235295,2022-11-08 12:13:51.083,222,550,328,0,0,0,2,0,0
235294,2022-11-08 12:13:50.890,222,550,328,0,0,0,2,0,0
235293,2022-11-08 12:13:50.687,223,550,327,0,0,0,2,0,0
235292,2022-11-08 12:13:50.483,222,550,328,0,0,0,2,0,0
235291,2022-11-08 12:13:50.263,222,550,328,0,0,0,2,0,0
235290,2022-11-08 12:13:50.060,222,550,328,0,0,0,2,0,0
235289,2022-11-08 12:13:49.877,222,550,328,0,0,0,2,0,0
235288,2022-11-08 12:13:49.630,223,550,327,0,0,0,2,0,0
235287,2022-11-08 12:13:49.427,223,550,327,0,0,0,2,0,0
235286,2022-11-08 12:13:49.247,222,550,328,0,0,0,2,0,0
235285,2022-11-08 12:13:49.047,222,550,328,0,0,0,2,0,0
235284,2022-11-08 12:13:48.847,223,550,327,0,0,0,2,0,0
235283,2022-11-08 12:13:48.640,222,550,328,0,0,0,2,0,0
235282,2022-11-08 12:13:48.413,222,550,328,0,0,0,2,0,0
235281,2022-11-08 12:13:48.240,222,550,328,0,0,0,2,0,0
235280,2022-11-08 12:13:48.010,222,550,328,0,0,0,2,0,0
235279,2022-11-08 12:13:47.807,222,550,328,0,0,0,2,0,0
235278,2022-11-08 12:13:47.603,222,550,328,0,0,0,2,0,0
235277,2022-11-08 12:13:47.423,222,550,328,0,0,0,2,0,0
235276,2022-11-08 12:13:47.207,222,550,328,0,0,0,2,0,0
235275,2022-11-08 12:13:47.007,223,550,327,0,0,0,2,0,0
235274,2022-11-08 12:13:46.807,222,550,328,0,0,0,2,0,0
235273,2022-11-08 12:13:46.603,223,550,327,0,0,0,2,0,0
235272,2022-11-08 12:13:46.387,223,550,327,0,0,0,2,0,0
235271,2022-11-08 12:13:46.213,222,550,328,0,0,0,2,0,0
235270,2022-11-08 12:13:46.007,223,550,327,0,0,0,2,0,0
235269,2022-11-08 12:13:45.807,222,550,328,0,0,0,2,0,0
235268,2022-11-08 12:13:45.603,222,550,328,0,0,0,2,0,0
235267,2022-11-08 12:13:45.390,222,550,328,0,0,0,2,0,0
235266,2022-11-08 12:13:45.207,223,550,327,0,0,0,2,0,0
235264,2022-11-08 12:13:44.803,223,550,327,0,0,0,2,0,0
235263,2022-11-08 12:13:44.600,223,550,327,0,0,0,2,0,0
235262,2022-11-08 12:13:44.350,222,550,328,0,0,0,2,0,0
235261,2022-11-08 12:13:44.147,222,550,328,0,0,0,2,0,0
235260,2022-11-08 12:13:43.960,222,550,328,0,0,0,2,0,0
235259,2022-11-08 12:13:43.753,222,550,328,0,0,0,2,0,0
235258,2022-11-08 12:13:43.553,222,550,328,0,0,0,2,0,0
