ID,logTime,lidarDistance,upMotor,controlAuthority,currentManeuver,state_description,state_target,state_action,loopTime,days_since_last_case
443644,2022-11-11 09:42:25.147,679,0.698518,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253906,2.7391975308642E-06
443645,2022-11-11 09:42:25.387,664,0.481389,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,2.77777777777778E-06
443646,2022-11-11 09:42:25.657,664,0.559574,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,3.125E-06
443647,2022-11-11 09:42:25.883,602,0.00317144,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,2.62345679012346E-06
443648,2022-11-11 09:42:26.153,682,0.957526,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226562,3.125E-06
443649,2022-11-11 09:42:26.377,682,0.672186,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257812,2.58487654320988E-06
443650,2022-11-11 09:42:26.657,689,0.749576,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,3.24074074074074E-06
443651,2022-11-11 09:42:26.877,693,0.714437,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.273438,2.5462962962963E-06
443652,2022-11-11 09:42:27.100,692,0.713619,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214844,2.58487654320988E-06
443653,2022-11-11 09:42:27.327,685,0.620191,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.62345679012346E-06
443654,2022-11-11 09:42:27.583,685,0.662681,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.97067901234568E-06
443655,2022-11-11 09:42:27.847,668,0.580209,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257812,3.04783950617284E-06
443656,2022-11-11 09:42:28.110,637,0.358514,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,3.04783950617284E-06
443657,2022-11-11 09:42:28.330,637,0.461188,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,2.5462962962963E-06
443658,2022-11-11 09:42:28.590,637,0.465032,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.210938,3.00925925925926E-06
443659,2022-11-11 09:42:28.820,590,0.0258304,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.66203703703704E-06
443660,2022-11-11 09:42:29.057,618,0.480799,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.7391975308642E-06
443661,2022-11-11 09:42:29.290,618,0.369694,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.70061728395062E-06
443662,2022-11-11 09:42:29.537,615,0.276936,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.85493827160494E-06
443663,2022-11-11 09:42:29.797,612,0.314715,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,3.00925925925926E-06
443664,2022-11-11 09:42:30.040,610,0.315992,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257813,2.81635802469136E-06
443665,2022-11-11 09:42:30.287,606,0.316181,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.85493827160494E-06
443666,2022-11-11 09:42:30.553,600,0.228711,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246093,3.08641975308642E-06
443667,2022-11-11 09:42:30.793,595,0.174702,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.77777777777778E-06
443668,2022-11-11 09:42:31.057,595,0.215181,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,3.04783950617284E-06
443669,2022-11-11 09:42:31.290,589,0.216566,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.70061728395062E-06
443670,2022-11-11 09:42:31.523,589,0.216704,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.70061728395062E-06
443671,2022-11-11 09:42:31.770,583,0.126448,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.85493827160494E-06
443672,2022-11-11 09:42:32.000,583,0.165467,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.66203703703704E-06
443673,2022-11-11 09:42:32.267,591,0.254648,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,3.08641975308642E-06
443674,2022-11-11 09:42:32.507,596,0.307001,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.77777777777778E-06
443675,2022-11-11 09:42:32.740,600,0.268464,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.70061728395062E-06
443676,2022-11-11 09:42:33.007,604,0.267351,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,3.08641975308642E-06
443677,2022-11-11 09:42:33.233,609,0.355637,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.62345679012346E-06
443678,2022-11-11 09:42:33.467,609,0.31881,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.70061728395062E-06
443679,2022-11-11 09:42:33.713,609,0.317783,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222656,2.85493827160494E-06
443680,2022-11-11 09:42:33.950,609,0.3179,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.7391975308642E-06
443681,2022-11-11 09:42:34.177,609,0.31803,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.62345679012346E-06
443682,2022-11-11 09:42:34.460,609,0.318182,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226562,3.27932098765432E-06
443683,2022-11-11 09:42:34.690,234,-0.25,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.265625,2.66203703703704E-06
443684,2022-11-11 09:42:34.957,628,1,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226563,3.08641975308642E-06
443685,2022-11-11 09:42:35.183,628,0.465156,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.253906,2.62345679012346E-06
443686,2022-11-11 09:42:35.410,628,0.419494,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.62345679012346E-06
443687,2022-11-11 09:42:35.660,658,0.686403,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.89351851851852E-06
443688,2022-11-11 09:42:35.907,662,0.572559,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242188,2.85493827160494E-06
443689,2022-11-11 09:42:36.153,668,0.656084,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246093,2.85493827160494E-06
443690,2022-11-11 09:42:36.413,670,0.620205,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238282,3.00925925925926E-06
443691,2022-11-11 09:42:36.673,672,0.61944,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,3.00925925925926E-06
443692,2022-11-11 09:42:36.903,673,0.619692,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261718,2.66203703703704E-06
443693,2022-11-11 09:42:37.153,673,0.61997,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.89351851851852E-06
443694,2022-11-11 09:42:37.413,669,0.620275,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,3.00925925925926E-06
443695,2022-11-11 09:42:37.657,657,0.534983,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253907,2.81635802469136E-06
443696,2022-11-11 09:42:37.903,572,-0.25,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.85493827160494E-06
443697,2022-11-11 09:42:38.153,572,0.109491,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.89351851851852E-06
443698,2022-11-11 09:42:38.390,572,0.120351,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253906,2.7391975308642E-06
443699,2022-11-11 09:42:38.650,585,0.207969,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222657,3.00925925925926E-06
443700,2022-11-11 09:42:38.937,542,-0.181959,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261718,3.3179012345679E-06
443701,2022-11-11 09:42:39.177,551,0.0511748,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.269532,2.77777777777778E-06
443702,2022-11-11 09:42:39.407,585,0.301782,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.66203703703704E-06
443703,2022-11-11 09:42:39.690,585,0.174644,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,3.27932098765432E-06
443704,2022-11-11 09:42:39.930,615,0.437036,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.28125,2.77777777777778E-06
443705,2022-11-11 09:42:40.233,618,0.41547,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,3.5108024691358E-06
443706,2022-11-11 09:42:40.450,618,0.372621,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.300781,2.50771604938272E-06
443707,2022-11-11 09:42:40.700,617,0.37164,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.207032,2.89351851851852E-06
443708,2022-11-11 09:42:40.927,617,0.371773,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246093,2.62345679012346E-06
443709,2022-11-11 09:42:41.157,622,0.371937,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226562,2.66203703703704E-06
443710,2022-11-11 09:42:41.390,625,0.464679,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.70061728395062E-06
443711,2022-11-11 09:42:41.647,628,0.423567,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,2.97067901234568E-06
443712,2022-11-11 09:42:41.907,628,0.422565,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.25,3.00925925925926E-06
443713,2022-11-11 09:42:42.173,558,-0.168859,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261719,3.08641975308642E-06
443714,2022-11-11 09:42:42.403,577,0.250562,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.25,2.66203703703704E-06
443715,2022-11-11 09:42:42.653,635,0.61316,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230468,2.89351851851852E-06
443716,2022-11-11 09:42:42.877,635,0.429764,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.58487654320988E-06
443717,2022-11-11 09:42:43.163,649,0.600395,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226562,3.3179012345679E-06
443718,2022-11-11 09:42:43.387,639,0.438326,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.269532,2.58487654320988E-06
443719,2022-11-11 09:42:43.677,637,0.472731,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226562,3.35648148148148E-06
443720,2022-11-11 09:42:43.923,637,0.473917,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.277344,2.85493827160494E-06
443721,2022-11-11 09:42:44.170,660,0.64915,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.85493827160494E-06
443722,2022-11-11 09:42:44.393,660,0.576937,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.58487654320988E-06
443723,2022-11-11 09:42:44.717,660,0.574869,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,3.74228395061728E-06
443724,2022-11-11 09:42:44.967,662,0.575119,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.3125,2.89351851851852E-06
443725,2022-11-11 09:42:45.213,659,0.57537,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242188,2.85493827160494E-06
443726,2022-11-11 09:42:45.477,653,0.4908,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246093,3.04783950617284E-06
443727,2022-11-11 09:42:45.713,646,0.524792,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261719,2.7391975308642E-06
443728,2022-11-11 09:42:45.957,633,0.34699,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.226563,2.81635802469136E-06
443729,2022-11-11 09:42:46.200,633,0.423464,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.81635802469136E-06
443730,2022-11-11 09:42:46.443,633,0.426383,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.81635802469136E-06
443731,2022-11-11 09:42:46.680,633,0.426657,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.230469,2.7391975308642E-06
443732,2022-11-11 09:42:46.910,633,0.426843,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.238281,2.66203703703704E-06
443733,2022-11-11 09:42:47.163,603,0.163317,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.222657,2.9320987654321E-06
443734,2022-11-11 09:42:47.387,603,0.273252,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.242187,2.58487654320988E-06
443735,2022-11-11 09:42:47.677,600,0.277129,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230469,3.35648148148148E-06
443736,2022-11-11 09:42:47.897,600,0.277336,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.269531,2.5462962962963E-06
443737,2022-11-11 09:42:48.127,596,0.277454,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.66203703703704E-06
443738,2022-11-11 09:42:48.343,593,0.184057,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.50771604938272E-06
443739,2022-11-11 09:42:48.567,587,0.226062,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.58487654320988E-06
443740,2022-11-11 09:42:48.790,587,0.227668,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214844,2.58487654320988E-06
443741,2022-11-11 09:42:49.017,582,0.135586,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.62345679012346E-06
443742,2022-11-11 09:42:49.240,578,0.176382,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.214844,2.58487654320988E-06
443743,2022-11-11 09:42:49.457,578,0.177871,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226563,2.50771604938272E-06
443744,2022-11-11 09:42:49.677,573,0.0839025,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.207031,2.5462962962963E-06
443745,2022-11-11 09:42:49.907,573,0.126492,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.66203703703704E-06
443746,2022-11-11 09:42:50.150,574,0.128012,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.81635802469136E-06
443747,2022-11-11 09:42:50.387,578,0.218459,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246094,2.7391975308642E-06
443748,2022-11-11 09:42:50.643,583,0.179428,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222656,2.97067901234568E-06
443749,2022-11-11 09:42:50.887,583,0.17832,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.253906,2.81635802469136E-06
443750,2022-11-11 09:42:51.153,601,0.350371,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238282,3.08641975308642E-06
443751,2022-11-11 09:42:51.367,601,0.281125,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261718,2.46913580246914E-06
443752,2022-11-11 09:42:51.600,601,0.278724,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.203125,2.70061728395062E-06
443753,2022-11-11 09:42:51.867,544,-0.245303,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.230468,3.08641975308642E-06
443754,2022-11-11 09:42:52.130,637,0.845387,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,3.04783950617284E-06
443755,2022-11-11 09:42:52.377,652,0.579753,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.261719,2.85493827160494E-06
443756,2022-11-11 09:42:52.620,652,0.530869,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.238281,2.81635802469136E-06
443757,2022-11-11 09:42:52.877,679,0.800211,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.242187,2.97067901234568E-06
443758,2022-11-11 09:42:53.147,690,0.768642,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.246094,3.125E-06
443759,2022-11-11 09:42:53.377,690,0.731648,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.265625,2.66203703703704E-06
443760,2022-11-11 09:42:53.597,690,0.730734,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.5462962962963E-06
443761,2022-11-11 09:42:53.837,704,0.821382,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.222657,2.77777777777778E-06
443762,2022-11-11 09:42:54.097,698,0.782642,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226562,3.00925925925926E-06
443763,2022-11-11 09:42:54.327,689,0.689777,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.257813,2.66203703703704E-06
443764,2022-11-11 09:42:54.560,689,0.730657,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.21875,2.70061728395062E-06
443765,2022-11-11 09:42:54.827,662,0.46276,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,3.08641975308642E-06
443766,2022-11-11 09:42:55.093,662,0.579519,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.257813,3.08641975308642E-06
443767,2022-11-11 09:42:55.343,627,0.31417,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.261718,2.89351851851852E-06
443768,2022-11-11 09:42:55.567,627,0.429098,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.234375,2.58487654320988E-06
443769,2022-11-11 09:42:55.797,603,0.156961,auto,hoverYaw,autonomous,none,hover (higher). yaw to target,0.226562,2.66203703703704E-06
443770,2022-11-11 09:42:56.040,593,0.189414,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.21875,2.81635802469136E-06
443771,2022-11-11 09:42:56.277,583,0.140913,auto,hoverYaw,autonomous,none,hover (higher). maintain yaw 0 to view target.,0.246094,2.7391975308642E-06
