ID,logTime,lidarDistance,setPoint,difference,upMotor,,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up
241194,2022-11-08 13:01:06.550,1533,550,-983,1,,0,0.000384307,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241195,2022-11-08 13:01:06.747,1533,550,-983,1,,0,0.000965232,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241196,2022-11-08 13:01:06.953,1534,550,-984,1,,0,-1.25547E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241197,2022-11-08 13:01:07.160,1533,550,-983,1,,0,-0.00445445,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241198,2022-11-08 13:01:07.347,1535,550,-985,1,,0,-0.000714287,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241199,2022-11-08 13:01:07.553,1535,550,-985,1,,0,-0.00338294,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241200,2022-11-08 13:01:07.757,1531,550,-981,1,,0,-0.000332129,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241201,2022-11-08 13:01:07.970,1535,550,-985,1,,0,-0.00023673,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241202,2022-11-08 13:01:08.147,1533,550,-983,1,,0,0.00127685,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241203,2022-11-08 13:01:08.367,1536,550,-986,1,,0,-0.00112693,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241204,2022-11-08 13:01:08.607,1533,550,-983,1,,0,0.000744247,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241205,2022-11-08 13:01:08.763,1600,550,-1050,1,,0,0.000223794,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241206,2022-11-08 13:01:08.970,1600,550,-1050,1,,0,0.00019632,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241207,2022-11-08 13:01:09.167,1534,550,-984,1,,0,-0.000886295,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241208,2022-11-08 13:01:09.407,1535,550,-985,1,,0,0.00034955,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241209,2022-11-08 13:01:09.610,1533,550,-983,1,,0,-0.00181152,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241210,2022-11-08 13:01:09.780,1533,550,-983,1,,0,-0.00094839,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241211,2022-11-08 13:01:10.007,1533,550,-983,1,,0,-0.00126867,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241212,2022-11-08 13:01:10.210,1535,550,-985,1,,0,0.000849492,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241213,2022-11-08 13:01:10.420,1534,550,-984,1,,0,0.00208362,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241214,2022-11-08 13:01:10.607,1533,550,-983,1,,0,-0.00279855,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241215,2022-11-08 13:01:10.807,1535,550,-985,1,,0,0.00216552,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241216,2022-11-08 13:01:11.030,1533,550,-983,1,,0,0.000644941,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241217,2022-11-08 13:01:11.230,1535,550,-985,1,,0,-0.00234652,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241218,2022-11-08 13:01:11.437,1535,550,-985,1,,0,-0.000176483,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241219,2022-11-08 13:01:11.647,1535,550,-985,1,,0,0.000974452,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241220,2022-11-08 13:01:11.820,1535,550,-985,1,,0,0.000275067,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241221,2022-11-08 13:01:12.037,1535,550,-985,1,,0,0.000245341,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241222,2022-11-08 13:01:12.240,1536,550,-986,1,,0,0.000927936,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241223,2022-11-08 13:01:12.443,1534,550,-984,1,,0,0.00109925,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241224,2022-11-08 13:01:12.630,1536,550,-986,1,,0,0.00075717,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241225,2022-11-08 13:01:12.830,1537,550,-987,1,,0,0.000793996,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241226,2022-11-08 13:01:13.057,1537,550,-987,1,,0,0.000325356,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241227,2022-11-08 13:01:13.257,1600,550,-1050,1,,0,0.000537623,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241228,2022-11-08 13:01:13.460,1535,550,-985,1,,0,-0.00201098,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241229,2022-11-08 13:01:13.647,1536,550,-986,1,,0,0.000763506,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241230,2022-11-08 13:01:13.853,1533,550,-983,1,,0,7.31468E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241231,2022-11-08 13:01:14.053,1533,550,-983,1,,0,4.67534E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241232,2022-11-08 13:01:14.257,1533,550,-983,1,,0,-0.00142584,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241233,2022-11-08 13:01:14.450,1535,550,-985,1,,0,0.00064103,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241234,2022-11-08 13:01:14.650,1533,550,-983,1,,0,-0.0195031,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241235,2022-11-08 13:01:14.870,1532,550,-982,1,,0,-0.0207889,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241236,2022-11-08 13:01:15.110,1535,550,-985,1,,0,-0.0034092,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241237,2022-11-08 13:01:15.313,1534,550,-984,1,,0,-0.00856996,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241238,2022-11-08 13:01:15.510,1537,550,-987,1,,0,0.00231719,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241239,2022-11-08 13:01:15.717,1536,550,-986,1,,0,-0.000253869,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241240,2022-11-08 13:01:15.923,1534,550,-984,1,,0,-0.00260052,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241241,2022-11-08 13:01:16.107,1533,550,-983,1,,0,0.00431664,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241242,2022-11-08 13:01:16.307,1533,550,-983,1,,0,-0.00385442,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241243,2022-11-08 13:01:16.513,1533,550,-983,1,,0,0.00567565,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241244,2022-11-08 13:01:16.710,1533,550,-983,1,,0,-0.00305022,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241245,2022-11-08 13:01:16.907,1535,550,-985,1,,0,0.00477368,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241246,2022-11-08 13:01:17.110,1535,550,-985,1,,0,-0.00199274,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241247,2022-11-08 13:01:17.333,1533,550,-983,1,,0,-0.415609,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241248,2022-11-08 13:01:17.530,1534,550,-984,1,,0,-0.297601,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241249,2022-11-08 13:01:17.743,1534,550,-984,1,,0,-0.169251,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241250,2022-11-08 13:01:17.910,1533,550,-983,1,,0,0.00229775,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241251,2022-11-08 13:01:18.143,1533,550,-983,1,,0,-0.0989432,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241252,2022-11-08 13:01:18.347,1533,550,-983,1,,0,-0.102297,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241253,2022-11-08 13:01:18.547,1533,550,-983,1,,0,0.0824152,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241254,2022-11-08 13:01:18.757,1600,550,-1050,1,,0,-0.00498947,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241255,2022-11-08 13:01:18.977,1533,550,-983,1,,0,-0.00831543,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241256,2022-11-08 13:01:19.177,1533,550,-983,1,,0,0.00282103,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241257,2022-11-08 13:01:19.347,1534,550,-984,1,,0,0.00737963,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241258,2022-11-08 13:01:19.553,1533,550,-983,1,,0,-0.00634587,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241259,2022-11-08 13:01:19.790,1533,550,-983,1,,0,0.00432172,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241260,2022-11-08 13:01:19.983,1533,550,-983,1,,0,0.00154038,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241261,2022-11-08 13:01:20.167,1533,550,-983,1,,0,0.00142005,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241262,2022-11-08 13:01:20.370,1535,550,-985,1,,0,-0.00594172,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241263,2022-11-08 13:01:20.570,1533,550,-983,1,,0,0.00488383,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241264,2022-11-08 13:01:20.777,1533,550,-983,1,,0,0.0015488,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241265,2022-11-08 13:01:20.997,1533,550,-983,1,,0,0.000762957,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241266,2022-11-08 13:01:21.193,1536,550,-986,1,,0,-0.00505596,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241267,2022-11-08 13:01:21.387,1536,550,-986,1,,0,-0.00214909,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241268,2022-11-08 13:01:21.590,1534,550,-984,1,,0,-0.000265287,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241271,2022-11-08 13:01:22.217,1535,550,-985,1,,0,0.00189699,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241272,2022-11-08 13:01:22.390,1532,550,-982,1,,0,-0.000906781,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241273,2022-11-08 13:01:22.610,1535,550,-985,1,,0,0.000129815,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241274,2022-11-08 13:01:22.787,1536,550,-986,1,,0,2.01841E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241275,2022-11-08 13:01:23.020,1536,550,-986,1,,0,-0.00177509,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241276,2022-11-08 13:01:23.207,1533,550,-983,1,,0,-0.00253262,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241277,2022-11-08 13:01:23.413,1533,550,-983,1,,0,-0.000981097,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241278,2022-11-08 13:01:23.627,1534,550,-984,1,,0,0.0207519,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241279,2022-11-08 13:01:23.810,1535,550,-985,1,,0,0.0103356,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241280,2022-11-08 13:01:23.997,1535,550,-985,1,,0,0.00994416,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241281,2022-11-08 13:01:24.873,1534,550,-984,1,,0,-0.0376794,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241282,2022-11-08 13:01:25.053,1534,550,-984,1,,0,0.0999733,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241283,2022-11-08 13:01:25.273,1535,550,-985,1,,0,0.0783641,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241284,2022-11-08 13:01:25.473,1535,550,-985,1,,0,0.0875745,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241285,2022-11-08 13:01:25.653,1536,550,-986,1,,0,0.0963207,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241286,2022-11-08 13:01:25.863,1535,550,-985,1,,0,0.0895048,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241287,2022-11-08 13:01:26.073,1535,550,-985,1,,0,0.0677359,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241288,2022-11-08 13:01:26.277,1536,550,-986,1,,0,-0.0961694,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241289,2022-11-08 13:01:26.467,1533,550,-983,1,,0,0.000658382,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241290,2022-11-08 13:01:26.683,1533,550,-983,1,,0,0.00799657,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241291,2022-11-08 13:01:26.890,1534,550,-984,1,,0,-0.00476387,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241292,2022-11-08 13:01:27.097,1535,550,-985,1,,0,0.00363489,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241293,2022-11-08 13:01:27.297,1533,550,-983,1,,0,0.00125863,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241294,2022-11-08 13:01:27.527,1533,550,-983,1,,0,0.00116629,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241295,2022-11-08 13:01:27.697,1535,550,-985,1,,0,-0.010217,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241296,2022-11-08 13:01:27.900,1535,550,-985,1,,0,0.00417143,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241297,2022-11-08 13:01:28.120,1534,550,-984,1,,0,-0.00488137,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241298,2022-11-08 13:01:28.317,1533,550,-983,1,,0,0.00259716,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241299,2022-11-08 13:01:28.487,1534,550,-984,1,,0,-0.000408423,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241300,2022-11-08 13:01:28.770,1532,550,-982,1,,0,-0.000148608,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241301,2022-11-08 13:01:28.933,1533,550,-983,1,,0,-0.000140251,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241302,2022-11-08 13:01:29.137,1534,550,-984,1,,0,0.00152788,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241303,2022-11-08 13:01:29.410,1535,550,-985,1,,0,0.00123257,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241304,2022-11-08 13:01:29.583,1532,550,-982,1,,0,-0.00228261,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241305,2022-11-08 13:01:29.787,1535,550,-985,1,,0,-0.00089498,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241306,2022-11-08 13:01:30.010,1535,550,-985,1,,0,0.000569245,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241307,2022-11-08 13:01:30.200,1532,550,-982,1,,0,-0.000358817,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241308,2022-11-08 13:01:30.427,1533,550,-983,1,,0,0.000930171,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241309,2022-11-08 13:01:30.597,1534,550,-984,1,,0,0.0015626,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241310,2022-11-08 13:01:30.777,1534,550,-984,1,,0,0.000985472,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241311,2022-11-08 13:01:31.873,1534,550,-984,1,,0,0.000962598,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241312,2022-11-08 13:01:32.047,1536,550,-986,1,,0,0.00035,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241313,2022-11-08 13:01:32.883,1534,550,-984,1,,0,0.00105042,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241314,2022-11-08 13:01:33.033,1535,550,-985,1,,0,0.00023585,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241315,2022-11-08 13:01:33.303,1534,550,-984,1,,0,0.000396287,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241316,2022-11-08 13:01:33.477,1534,550,-984,1,,0,0.000401188,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241317,2022-11-08 13:01:33.703,1535,550,-985,1,,0,-0.0010666,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241318,2022-11-08 13:01:33.907,1533,550,-983,1,,0,-0.000281528,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241319,2022-11-08 13:01:34.113,1536,550,-986,1,,0,-0.000298329,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241320,2022-11-08 13:01:34.317,1536,550,-986,1,,0,-0.000299104,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241321,2022-11-08 13:01:34.497,1533,550,-983,1,,0,-0.000299225,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241322,2022-11-08 13:01:34.710,1534,550,-984,1,,0,0.000244718,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241323,2022-11-08 13:01:34.907,1533,550,-983,1,,0,-0.00156697,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241324,2022-11-08 13:01:35.137,1600,550,-1050,1,,0,-0.000828817,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241325,2022-11-08 13:01:35.340,1535,550,-985,1,,0,0.000325446,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241326,2022-11-08 13:01:35.510,1533,550,-983,1,,0,0.00106087,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241327,2022-11-08 13:01:35.723,1536,550,-986,1,,0,-0.000459298,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241328,2022-11-08 13:01:35.933,1536,550,-986,1,,0,-0.00123996,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241329,2022-11-08 13:01:36.133,1535,550,-985,1,,0,0.000700567,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241330,2022-11-08 13:01:36.313,1536,550,-986,1,,0,-0.00159297,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241331,2022-11-08 13:01:36.527,1533,550,-983,1,,0,0.00113109,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241332,2022-11-08 13:01:36.727,1535,550,-985,1,,0,-0.00271459,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241333,2022-11-08 13:01:36.957,1535,550,-985,1,,0,-0.00134737,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241334,2022-11-08 13:01:37.120,1535,550,-985,1,,0,-0.00130399,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241335,2022-11-08 13:01:37.370,1535,550,-985,1,,0,-0.0310077,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241336,2022-11-08 13:01:37.550,1533,550,-983,1,,0,-0.0188047,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241337,2022-11-08 13:01:37.797,1533,550,-983,1,,0,-0.0182948,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241338,2022-11-08 13:01:37.967,1533,550,-983,1,,0,0.0136472,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241339,2022-11-08 13:01:38.173,1533,550,-983,1,,0,0.000133901,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241340,2022-11-08 13:01:38.887,1535,550,-985,1,,0,0.00123303,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241341,2022-11-08 13:01:39.103,1535,550,-985,1,,0,3.63433E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241342,2022-11-08 13:01:39.293,1535,550,-985,1,,0,2.35597E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241343,2022-11-08 13:01:39.487,1536,550,-986,1,,0,0.00110483,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241344,2022-11-08 13:01:39.697,1535,550,-985,1,,0,-0.00117204,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241345,2022-11-08 13:01:39.917,1533,550,-983,1,,0,-0.00016842,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241346,2022-11-08 13:01:40.110,1533,550,-983,1,,0,-0.000911495,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241347,2022-11-08 13:01:40.930,1535,550,-985,1,,0,0.00126957,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241348,2022-11-08 13:01:41.130,1535,550,-985,1,,0,-0.00161611,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241349,2022-11-08 13:01:41.337,1533,550,-983,1,,0,-6.95951E-05,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241350,2022-11-08 13:01:41.527,1534,550,-984,1,,0,-0.00325683,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241351,2022-11-08 13:01:41.727,1534,550,-984,1,,0,0.00326821,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241352,2022-11-08 13:01:41.907,1535,550,-985,1,,0,-0.00508167,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241353,2022-11-08 13:01:42.117,1535,550,-985,1,,0,0.00222242,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241354,2022-11-08 13:01:42.363,1533,550,-983,1,,0,-0.00141446,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241355,2022-11-08 13:01:42.557,1536,550,-986,1,,0,-0.000572315,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241356,2022-11-08 13:01:42.747,1534,550,-984,1,,0,-0.000628963,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241357,2022-11-08 13:01:42.960,1534,550,-984,1,,0,-0.000631423,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241358,2022-11-08 13:01:43.177,1535,550,-985,1,,0,-0.000163281,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241359,2022-11-08 13:01:43.377,1533,550,-983,1,,0,-0.00194683,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241360,2022-11-08 13:01:44.390,1532,550,-982,1,,0,-0.0020926,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241361,2022-11-08 13:01:44.573,1535,550,-985,1,,0,-0.000555648,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241362,2022-11-08 13:01:45.420,1533,550,-983,1,,0,-0.00121812,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241363,2022-11-08 13:01:45.643,1533,550,-983,1,,0,-0.000988293,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241364,2022-11-08 13:01:45.797,1533,550,-983,1,,0,-0.000986593,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241365,2022-11-08 13:01:46.013,1533,550,-983,1,,0,-0.000986913,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241366,2022-11-08 13:01:46.220,1533,550,-983,1,,0,-0.00187025,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241367,2022-11-08 13:01:46.417,1533,550,-983,1,,0,-0.000769377,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241368,2022-11-08 13:01:46.677,1535,550,-985,1,,0,-0.001078,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241369,2022-11-08 13:01:46.850,1535,550,-985,1,,0,-0.00108841,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241370,2022-11-08 13:01:47.057,1535,550,-985,1,,0,-0.00108918,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241371,2022-11-08 13:01:47.273,1536,550,-986,1,,0,-0.0010897,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241372,2022-11-08 13:01:47.477,1535,550,-985,1,,0,-0.0010901,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241373,2022-11-08 13:01:47.687,1535,550,-985,1,,0,-0.00109053,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241374,2022-11-08 13:01:47.943,1535,550,-985,1,,0,-0.00109106,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241375,2022-11-08 13:01:48.137,1535,550,-985,1,,0,-0.00214411,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241376,2022-11-08 13:01:48.297,1535,550,-985,1,,0,-0.00166537,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241377,2022-11-08 13:01:48.533,1535,550,-985,1,,0,-0.00100667,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241378,2022-11-08 13:01:48.733,1537,550,-987,1,,0,-0.00157608,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241379,2022-11-08 13:01:48.967,1533,550,-983,1,,0,-0.00182501,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241380,2022-11-08 13:01:49.133,1533,550,-983,1,,0,-0.00123946,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241381,2022-11-08 13:01:49.340,1534,550,-984,1,,0,-0.00192675,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241382,2022-11-08 13:01:49.527,1535,550,-985,1,,0,-0.00101805,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
241383,2022-11-08 13:01:50.377,1536,550,-986,1,,0,-0.00153039,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
