ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
355878,2022-11-09 14:53:40.767,1392,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,1.05937E-22,7.48423E-09,1.05937E-22,7.48423E-09
355879,2022-11-09 14:53:40.953,1392,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,1.05937E-22,7.48423E-09,1.05937E-22,7.48423E-09
355880,2022-11-09 14:53:41.193,1370,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,-8800900000000,-4.31588E+17,-3.14159,0
355881,2022-11-09 14:53:41.417,1380,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.207031,Do nothing.,rcRemote,none,none,0,0,0,6.17376E+23,2.37374E-38,3.14159,2.37374E-38
355882,2022-11-09 14:53:41.607,1380,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.21875,Do nothing.,rcRemote,none,none,0,1,0,6.17376E+23,2.37374E-38,3.14159,2.37374E-38
355883,2022-11-09 14:53:41.790,1362,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,-4.04118E-28,6.32336E+29,0,2.37374E-38
355884,2022-11-09 14:53:42.003,1362,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,-4.04118E-28,6.32336E+29,0,2.37374E-38
355885,2022-11-09 14:53:42.213,1412,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,1,0,1.86366E-09,1.13106E+23,0,2.37374E-38
355886,2022-11-09 14:53:42.410,1410,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,-2.91198E-11,1.24332E+35,0,2.37374E-38
355887,2022-11-09 14:53:42.613,1373,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,-1.65527E-24,-3.56722E-07,-1.65527E-24,-3.56722E-07
